MacAdress,ProcessDate,Temperature,Longitude,Latitude,accuracy,UserId,Id
00:1B:10:18:4C:36,2020-05-02 07:14:57.327,35.72999954223633,28.9000225,41.0258515,21.091,30,1413
00:1B:10:18:4C:36,2020-05-02 07:15:07.330,35.5,28.9000225,41.0258515,21.091,30,1414
00:1B:10:18:4C:36,2020-05-02 07:15:17.337,35.779998779296875,28.9000225,41.0258515,21.091,30,1415
00:1B:10:18:4C:36,2020-05-02 07:15:27.337,35.5,28.9000225,41.0258515,21.091,30,1416
00:1B:10:18:4C:36,2020-05-02 07:15:37.343,35.75,28.9000225,41.0258515,21.091,30,1417
00:1B:10:18:4C:36,2020-05-02 07:15:47.347,35.79999923706055,28.9000225,41.0258515,21.091,30,1418
00:1B:10:18:4C:36,2020-05-02 07:15:57.353,35.5,28.9000015,41.025889,15.497,30,1419
00:1B:10:18:4C:36,2020-05-02 07:16:07.357,35.7599983215332,28.9000015,41.025889,15.497,30,1420
00:1B:10:18:4C:36,2020-05-02 07:16:17.363,35.75,28.9000015,41.025889,15.497,30,1421
00:1B:10:18:4C:36,2020-05-02 07:16:27.370,35.7599983215332,28.9000015,41.025889,15.497,30,1422
00:1B:10:18:4C:36,2020-05-02 07:16:37.377,35.5,28.9000015,41.025889,15.497,30,1423
00:1B:10:18:4C:36,2020-05-02 07:16:47.380,35.77000045776367,28.9000015,41.025889,15.497,30,1424
00:1B:10:18:4C:36,2020-05-02 07:16:57.387,35.7599983215332,28.9000015,41.025889,15.497,30,1425
00:1B:10:18:4C:36,2020-05-02 07:17:07.390,35.72999954223633,28.9000015,41.025889,15.497,30,1426
00:1B:10:18:4C:36,2020-05-02 07:17:17.393,35.7599983215332,28.9000015,41.025889,15.497,30,1427
00:1B:10:18:4C:36,2020-05-02 07:17:27.397,35.75,28.9000015,41.025889,15.497,30,1428
00:1B:10:18:4C:36,2020-05-02 07:17:37.403,35.7599983215332,28.9000015,41.025889,15.497,30,1429
00:1B:10:18:4C:36,2020-05-02 07:17:47.407,35.72999954223633,28.9000015,41.025889,15.497,30,1430
00:1B:10:18:4C:36,2020-05-02 07:17:57.413,35.70000076293945,28.9000015,41.025889,15.497,30,1431
00:1B:10:18:4C:36,2020-05-02 07:18:07.417,35.779998779296875,28.9000015,41.025889,15.497,30,1433
00:1B:10:18:4C:36,2020-05-02 07:18:17.423,35.7400016784668,28.8999387,41.0260731,19.23,30,1435
00:1B:10:18:4C:36,2020-05-02 07:18:27.427,35.75,28.8999387,41.0260731,19.23,30,1436
00:1B:10:18:4C:36,2020-05-02 07:18:37.430,35.75,28.8999387,41.0260731,19.23,30,1437
00:1B:10:18:50:2F,2020-05-02 07:18:39.420,36.0,28.7620761,41.0474545,13.166,26,1438
00:1B:10:18:4C:36,2020-05-02 07:18:47.437,35.779998779296875,28.8999387,41.0260731,19.23,30,1439
00:1B:10:18:4C:36,2020-05-02 07:18:57.440,35.77000045776367,28.8999387,41.0260731,19.23,30,1440
00:1B:10:18:4C:36,2020-05-02 07:19:07.443,35.72999954223633,28.8999387,41.0260731,19.23,30,1441
00:1B:10:18:4C:36,2020-05-02 07:19:17.450,35.7400016784668,28.8999387,41.0260731,19.23,30,1442
00:1B:10:18:4C:36,2020-05-02 07:19:27.453,35.77000045776367,28.8999387,41.0260731,19.23,30,1443
00:1B:10:18:4C:36,2020-05-02 07:19:37.460,35.7599983215332,28.8999387,41.0260731,19.23,30,1444
00:1B:10:18:4C:36,2020-05-02 07:19:47.463,35.7599983215332,28.8999387,41.0260731,19.23,30,1445
00:1B:10:18:4C:36,2020-05-02 07:19:57.470,35.7400016784668,28.8999387,41.0260731,19.23,30,1448
00:1B:10:18:4C:36,2020-05-02 07:20:07.473,35.720001220703125,28.8999387,41.0260731,19.23,30,1449
00:1B:10:18:4C:36,2020-05-02 07:20:17.480,35.77000045776367,28.8999387,41.0260731,19.23,30,1450
00:1B:10:18:4C:36,2020-05-02 07:20:27.483,35.75,28.8999387,41.0260731,19.23,30,1451
00:1B:10:18:4C:36,2020-05-02 07:20:37.490,35.790000915527344,28.8999387,41.0260731,19.23,30,1452
00:1B:10:18:4C:36,2020-05-02 07:20:47.493,35.77000045776367,28.8999376,41.0260954,19.514,30,1453
00:1B:10:18:4C:36,2020-05-02 07:20:57.500,35.72999954223633,28.8999376,41.0260954,19.514,30,1454
00:1B:10:18:4C:36,2020-05-02 07:21:07.503,35.75,28.8999376,41.0260954,19.514,30,1455
00:1B:10:18:4C:36,2020-05-02 07:21:17.510,35.75,28.8999376,41.0260954,19.514,30,1456
00:1B:10:18:4C:36,2020-05-02 07:21:27.517,35.79999923706055,28.8999376,41.0260954,19.514,30,1457
00:1B:10:18:4C:36,2020-05-02 07:21:37.520,35.720001220703125,28.8999376,41.0260954,19.514,30,1458
00:1B:10:18:4C:36,2020-05-02 07:21:47.523,35.7599983215332,28.8999376,41.0260954,19.514,30,1459
00:1B:10:18:4C:36,2020-05-02 07:21:57.530,35.779998779296875,28.8999376,41.0260954,19.514,30,1460
00:1B:10:18:4C:36,2020-05-02 07:22:07.537,35.720001220703125,28.8999376,41.0260954,19.514,30,1461
00:1B:10:18:4C:36,2020-05-02 07:22:17.540,35.70000076293945,28.8999376,41.0260954,19.514,30,1462
00:1B:10:18:4C:36,2020-05-02 07:22:27.547,35.5099983215332,28.8999376,41.0260954,19.514,30,1463
00:1B:10:18:4C:36,2020-05-02 07:22:37.550,35.7400016784668,28.8999376,41.0260954,19.514,30,1464
00:1B:10:18:4C:36,2020-05-02 07:22:47.557,35.5,28.8999376,41.0260954,19.514,30,1465
00:1B:10:18:4C:36,2020-05-02 07:22:57.560,35.77000045776367,28.8999376,41.0260954,19.514,30,1466
00:1B:10:18:4C:36,2020-05-02 07:23:07.567,35.7599983215332,28.8999902,41.0259017,20.373,30,1467
00:1B:10:18:4C:36,2020-05-02 07:23:17.570,35.77000045776367,28.8999902,41.0259017,20.373,30,1468
00:1B:10:18:4C:36,2020-05-02 07:23:27.577,35.72999954223633,28.8999902,41.0259017,20.373,30,1469
00:1B:10:18:4C:36,2020-05-02 07:23:37.580,35.72999954223633,28.9000105,41.0258766,16.443,30,1470
00:1B:10:18:4C:36,2020-05-02 07:23:47.587,35.650001525878906,28.9000105,41.0258766,16.443,30,1471
00:1B:10:18:4C:36,2020-05-02 07:23:57.590,35.70000076293945,28.9000105,41.0258766,16.443,30,1472
00:1B:10:18:4C:36,2020-05-02 07:24:07.597,35.689998626708984,28.9000105,41.0258766,16.443,30,1473
00:1B:10:18:4C:36,2020-05-02 07:24:17.603,35.689998626708984,28.9000105,41.0258766,16.443,30,1474
00:1B:10:18:33:47,2020-05-02 07:24:16.457,36.0,29.2013996,41.0123832,29.02,34,1475
00:1B:10:18:4C:36,2020-05-02 07:24:27.607,35.68000030517578,28.9000105,41.0258766,16.443,30,1476
00:1B:10:18:4C:36,2020-05-02 07:24:37.613,35.709999084472656,28.9000105,41.0258766,16.443,30,1477
00:1B:10:18:4C:36,2020-05-02 07:24:47.617,35.779998779296875,28.9000105,41.0258766,16.443,30,1478
00:1B:10:18:4C:36,2020-05-02 07:24:57.623,35.72999954223633,28.9000105,41.0258766,16.443,30,1479
00:1B:10:18:4C:36,2020-05-02 07:25:07.627,35.75,28.9000105,41.0258766,16.443,30,1480
00:1B:10:18:4C:36,2020-05-02 07:25:17.633,35.52000045776367,28.9000105,41.0258766,16.443,30,1481
00:1B:10:18:4C:36,2020-05-02 07:25:27.637,35.75,28.9000105,41.0258766,16.443,30,1482
00:1B:10:18:4C:36,2020-05-02 07:25:37.643,35.5099983215332,28.9000105,41.0258766,16.443,30,1483
00:1B:10:18:4C:36,2020-05-02 07:25:47.647,35.5099983215332,28.9000105,41.0258766,16.443,30,1484
00:1B:10:18:4C:36,2020-05-02 07:25:57.653,35.7599983215332,28.9000105,41.0258766,16.443,30,1485
00:1B:10:18:4C:36,2020-05-02 07:26:07.657,35.52000045776367,28.9000105,41.0258766,16.443,30,1486
00:1B:10:18:4C:36,2020-05-02 07:26:17.660,35.5099983215332,28.8999231,41.0260907,17.918,30,1487
00:1B:10:18:4C:36,2020-05-02 07:26:27.667,35.790000915527344,28.8999231,41.0260907,17.918,30,1488
00:1B:10:18:4C:36,2020-05-02 07:26:37.670,35.77000045776367,28.8999231,41.0260907,17.918,30,1489
00:1B:10:18:4C:36,2020-05-02 07:26:47.677,35.779998779296875,28.8999231,41.0260907,17.918,30,1490
00:1B:10:18:4C:36,2020-05-02 07:26:57.680,35.75,28.8999231,41.0260907,17.918,30,1491
00:1B:10:18:4C:36,2020-05-02 07:27:07.687,35.77000045776367,28.8999231,41.0260907,17.918,30,1492
00:1B:10:18:4C:36,2020-05-02 07:27:17.690,35.7599983215332,28.8999231,41.0260907,17.918,30,1493
00:1B:10:18:4C:36,2020-05-02 07:27:27.697,35.77000045776367,28.8999231,41.0260907,17.918,30,1494
00:1B:10:18:4C:36,2020-05-02 07:27:37.700,35.72999954223633,28.8999234,41.0260744,23.665,30,1495
00:1B:10:18:4C:36,2020-05-02 07:27:47.707,35.720001220703125,28.8999234,41.0260744,23.665,30,1496
00:1B:10:18:4C:36,2020-05-02 07:27:57.710,35.720001220703125,28.8999234,41.0260744,23.665,30,1497
00:1B:10:18:4C:36,2020-05-02 07:28:07.713,35.7599983215332,28.8999234,41.0260744,23.665,30,1499
00:1B:10:18:4C:36,2020-05-02 07:28:17.717,35.70000076293945,28.8999234,41.0260744,23.665,30,1501
00:1B:10:18:4C:36,2020-05-02 07:28:27.723,35.77000045776367,28.8999234,41.0260744,23.665,30,1502
00:1B:10:18:4C:36,2020-05-02 07:28:37.727,35.75,28.8999234,41.0260744,23.665,30,1503
00:1B:10:18:50:2F,2020-05-02 07:22:56.270,36.0,28.761841,41.0473901,8.531,26,1504
00:1B:10:18:4C:36,2020-05-02 07:28:47.733,35.709999084472656,28.8999234,41.0260744,23.665,30,1505
00:1B:10:18:4C:36,2020-05-02 07:28:57.737,35.72999954223633,28.8999234,41.0260744,23.665,30,1506
00:1B:10:18:4C:36,2020-05-02 07:29:07.743,35.7599983215332,28.8999234,41.0260744,23.665,30,1507
00:1B:10:18:4C:36,2020-05-02 07:29:17.750,35.709999084472656,28.8999234,41.0260744,23.665,30,1508
00:1B:10:18:4C:36,2020-05-02 07:29:27.757,35.7400016784668,28.8999234,41.0260744,23.665,30,1509
00:1B:10:18:4C:36,2020-05-02 07:29:37.760,35.689998626708984,28.8999234,41.0260744,23.665,30,1510
00:1B:10:18:4C:36,2020-05-02 07:29:47.767,35.650001525878906,28.8999234,41.0260744,23.665,30,1511
00:1B:10:18:30:29,2020-05-02 05:30:59.907,36.0,29.0456855,41.1312546,25.15,28,1512
00:1B:10:18:4C:36,2020-05-02 07:29:57.770,35.68000030517578,28.9000122,41.0258678,15.015,30,1514
00:1B:10:18:4C:36,2020-05-02 07:30:07.777,35.689998626708984,28.9000122,41.0258678,15.015,30,1515
00:1B:10:18:4C:36,2020-05-02 07:30:17.780,35.720001220703125,28.9000122,41.0258678,15.015,30,1516
00:1B:10:18:4C:36,2020-05-02 07:30:27.783,35.689998626708984,28.9000122,41.0258678,15.015,30,1517
00:1B:10:18:4C:36,2020-05-02 07:30:37.790,35.650001525878906,28.9000122,41.0258678,15.015,30,1518
00:1B:10:18:4C:36,2020-05-02 07:30:47.793,35.650001525878906,28.9000122,41.0258678,15.015,30,1519
00:1B:10:18:4C:36,2020-05-02 07:30:57.797,35.65999984741211,28.9000122,41.0258678,15.015,30,1520
00:1B:10:18:4C:36,2020-05-02 07:31:07.803,35.59000015258789,28.9000122,41.0258678,15.015,30,1521
00:1B:10:18:4C:36,2020-05-02 07:31:17.807,35.61000061035156,28.9000122,41.0258678,15.015,30,1522
00:1B:10:18:4C:36,2020-05-02 07:31:27.810,35.58000183105469,28.9000122,41.0258678,15.015,30,1523
00:1B:10:18:4C:36,2020-05-02 07:31:37.817,35.599998474121094,28.9000122,41.0258678,15.015,30,1524
00:1B:10:18:4C:36,2020-05-02 07:31:47.820,35.59000015258789,28.9000122,41.0258678,15.015,30,1525
00:1B:10:18:4C:36,2020-05-02 07:31:57.827,35.599998474121094,28.9000122,41.0258678,15.015,30,1526
00:1B:10:18:4C:36,2020-05-02 07:32:07.830,35.650001525878906,28.9000122,41.0258678,15.015,30,1527
00:1B:10:18:4C:36,2020-05-02 07:32:17.837,35.56999969482422,28.8999988,41.0258862,18.739,30,1528
00:1B:10:18:4C:36,2020-05-02 07:32:27.840,35.58000183105469,28.8999988,41.0258862,18.739,30,1529
00:1B:10:18:4C:36,2020-05-02 07:32:37.847,35.560001373291016,28.8999988,41.0258862,18.739,30,1530
00:1B:10:18:4C:36,2020-05-02 07:32:47.850,35.619998931884766,28.8999988,41.0258862,18.739,30,1531
00:1B:10:18:4C:36,2020-05-02 07:32:57.857,35.630001068115234,28.8999988,41.0258862,18.739,30,1532
00:1B:10:18:4C:36,2020-05-02 07:33:07.860,35.59000015258789,28.8999988,41.0258862,18.739,30,1533
00:1B:10:18:4C:36,2020-05-02 07:33:17.863,35.630001068115234,28.8999988,41.0258862,18.739,30,1534
00:1B:10:18:4C:36,2020-05-02 07:33:27.870,35.560001373291016,28.8999988,41.0258862,18.739,30,1535
00:1B:10:18:4C:36,2020-05-02 07:33:37.873,35.54999923706055,28.8999988,41.0258862,18.739,30,1536
00:1B:10:18:4C:36,2020-05-02 07:33:47.877,35.58000183105469,28.8999988,41.0258862,18.739,30,1537
00:1B:10:18:4C:36,2020-05-02 07:33:57.883,35.56999969482422,28.8999988,41.0258862,18.739,30,1538
00:1B:10:18:4C:36,2020-05-02 07:34:07.887,35.529998779296875,28.8999988,41.0258862,18.739,30,1539
00:1B:10:18:4C:36,2020-05-02 07:34:17.893,35.5099983215332,28.8999988,41.0258862,18.739,30,1540
00:1B:10:18:33:47,2020-05-02 07:34:16.283,36.0,29.2013996,41.0123832,29.02,34,1541
00:1B:10:18:4C:36,2020-05-02 07:34:27.897,35.59000015258789,28.8999988,41.0258862,18.739,30,1542
00:1B:10:18:4C:36,2020-05-02 07:34:37.903,35.5099983215332,28.9000115,41.0258669,15.231,30,1543
00:1B:10:18:4C:36,2020-05-02 07:34:47.907,35.58000183105469,28.9000115,41.0258669,15.231,30,1544
00:1B:10:18:4C:36,2020-05-02 07:34:57.913,35.56999969482422,28.9000115,41.0258669,15.231,30,1545
00:1B:10:18:4C:36,2020-05-02 07:35:07.920,35.56999969482422,28.9000115,41.0258669,15.231,30,1546
00:1B:10:18:4C:36,2020-05-02 07:35:17.923,35.529998779296875,28.9000115,41.0258669,15.231,30,1547
00:1B:10:18:4C:36,2020-05-02 07:35:27.927,35.5,28.9000115,41.0258669,15.231,30,1548
00:1B:10:18:4C:36,2020-05-02 07:35:37.930,35.560001373291016,28.9000115,41.0258669,15.231,30,1549
00:1B:10:18:4C:36,2020-05-02 07:35:47.937,35.56999969482422,28.9000115,41.0258669,15.231,30,1550
00:1B:10:18:4C:36,2020-05-02 07:35:57.940,35.560001373291016,28.9000115,41.0258669,15.231,30,1551
00:1B:10:18:4C:36,2020-05-02 07:36:07.947,35.560001373291016,28.9000115,41.0258669,15.231,30,1552
00:1B:10:18:4C:36,2020-05-02 07:36:17.950,35.529998779296875,28.9000115,41.0258669,15.231,30,1553
00:1B:10:18:4C:36,2020-05-02 07:36:27.953,35.54999923706055,28.9000115,41.0258669,15.231,30,1554
00:1B:10:18:4C:36,2020-05-02 07:36:37.957,35.5,28.9000115,41.0258669,15.231,30,1555
00:1B:10:18:4C:36,2020-05-02 07:36:47.963,35.52000045776367,28.9000115,41.0258669,15.231,30,1556
00:1B:10:18:4C:36,2020-05-02 07:36:57.967,35.470001220703125,28.9000115,41.0258669,15.231,30,1557
00:1B:10:18:4C:36,2020-05-02 07:37:07.973,35.47999954223633,28.8999359,41.0261056,21.528,30,1558
00:1B:10:18:4C:36,2020-05-02 07:37:17.977,35.5099983215332,28.8999359,41.0261056,21.528,30,1559
00:1B:10:18:4C:36,2020-05-02 07:37:27.980,35.4900016784668,28.8999359,41.0261056,21.528,30,1560
00:1B:10:18:4C:36,2020-05-02 07:37:37.987,35.5,28.8999359,41.0261056,21.528,30,1561
00:1B:10:18:4C:36,2020-05-02 07:37:47.990,35.4900016784668,28.8999359,41.0261056,21.528,30,1562
00:1B:10:18:4C:36,2020-05-02 07:37:57.997,35.470001220703125,28.8999359,41.0261056,21.528,30,1563
00:1B:10:18:43:B5,2020-05-01 20:26:07.833,35.0,29.0337458,41.1037292,15.001,29,1564
00:1B:10:18:4C:36,2020-05-02 07:38:08.000,35.400001525878906,28.8999359,41.0261056,21.528,30,1565
00:1B:10:18:4C:36,2020-05-02 07:38:18.003,35.45000076293945,28.8999359,41.0261056,21.528,30,1567
00:1B:10:18:4C:36,2020-05-02 07:38:28.007,35.540000915527344,28.8999359,41.0261056,21.528,30,1568
00:1B:10:18:4C:36,2020-05-02 07:38:38.010,35.560001373291016,28.8999359,41.0261056,21.528,30,1569
00:1B:10:18:50:2F,2020-05-02 07:38:39.777,36.0,28.7612209,41.0477946,8.193,26,1570
00:1B:10:18:4C:36,2020-05-02 07:38:48.017,35.43000030517578,28.8999359,41.0261056,21.528,30,1571
00:1B:10:18:4C:36,2020-05-02 07:38:58.020,35.5099983215332,28.8999359,41.0261056,21.528,30,1572
00:1B:10:18:4C:36,2020-05-02 07:39:08.027,35.4900016784668,28.8999359,41.0261056,21.528,30,1573
00:1B:10:18:4C:36,2020-05-02 07:39:18.030,35.439998626708984,28.8999359,41.0261056,21.528,30,1574
00:1B:10:18:4C:36,2020-05-02 07:39:28.037,35.45000076293945,28.899928,41.0260751,21.854,30,1575
00:1B:10:18:4C:36,2020-05-02 07:39:38.040,35.41999816894531,28.899928,41.0260751,21.854,30,1576
00:1B:10:18:4C:36,2020-05-02 07:39:48.043,35.47999954223633,28.899928,41.0260751,21.854,30,1577
00:1B:10:18:30:29,2020-05-02 07:34:59.153,34.0,29.0458583,41.1313532,12.082,28,1578
00:1B:10:18:4C:36,2020-05-02 07:39:58.047,35.459999084472656,28.899928,41.0260751,21.854,30,1580
00:1B:10:18:4C:36,2020-05-02 07:40:08.053,35.45000076293945,28.899928,41.0260751,21.854,30,1581
00:1B:10:18:4C:36,2020-05-02 07:40:18.057,35.439998626708984,28.899928,41.0260751,21.854,30,1582
00:1B:10:18:4C:36,2020-05-02 07:40:28.063,35.459999084472656,28.9000101,41.0258805,17.079,30,1583
00:1B:10:18:4C:36,2020-05-02 07:40:38.067,35.43000030517578,28.9000101,41.0258805,17.079,30,1584
00:1B:10:18:4C:36,2020-05-02 07:40:48.073,35.41999816894531,28.9000101,41.0258805,17.079,30,1585
00:1B:10:18:4C:36,2020-05-02 07:40:58.077,35.439998626708984,28.9000101,41.0258805,17.079,30,1586
00:1B:10:18:4C:36,2020-05-02 07:41:08.083,35.41999816894531,28.9000101,41.0258805,17.079,30,1587
00:1B:10:18:4C:36,2020-05-02 07:41:18.087,35.36000061035156,28.9000101,41.0258805,17.079,30,1588
00:1B:10:18:4C:36,2020-05-02 07:41:28.093,35.41999816894531,28.9000101,41.0258805,17.079,30,1589
00:1B:10:18:4C:36,2020-05-02 07:41:38.097,35.38999938964844,28.9000101,41.0258805,17.079,30,1590
00:1B:10:18:4C:36,2020-05-02 07:41:48.100,35.400001525878906,28.9000101,41.0258805,17.079,30,1591
00:1B:10:18:4C:36,2020-05-02 07:41:58.107,35.369998931884766,28.9000101,41.0258805,17.079,30,1592
00:1B:10:18:4C:36,2020-05-02 07:42:08.110,35.38999938964844,28.9000101,41.0258805,17.079,30,1593
00:1B:10:18:4C:36,2020-05-02 07:42:18.117,35.31999969482422,28.9000101,41.0258805,17.079,30,1594
00:1B:10:18:4C:36,2020-05-02 07:42:28.120,35.310001373291016,28.899931,41.0260708,22.292,30,1595
00:1B:10:18:4C:36,2020-05-02 07:42:38.123,35.36000061035156,28.899931,41.0260708,22.292,30,1596
00:1B:10:18:4C:36,2020-05-02 07:42:48.130,35.380001068115234,28.899931,41.0260708,22.292,30,1597
00:1B:10:18:4C:36,2020-05-02 07:42:58.133,35.369998931884766,28.899931,41.0260708,22.292,30,1598
00:1B:10:18:4C:36,2020-05-02 07:43:08.140,35.349998474121094,28.899931,41.0260708,22.292,30,1599
00:1B:10:18:4C:36,2020-05-02 07:43:18.147,35.349998474121094,28.899931,41.0260708,22.292,30,1600
00:1B:10:18:4C:36,2020-05-02 07:43:28.150,35.43000030517578,28.899931,41.0260708,22.292,30,1601
00:1B:10:18:4C:36,2020-05-02 07:43:38.153,35.36000061035156,28.899931,41.0260708,22.292,30,1602
00:1B:10:18:4C:36,2020-05-02 07:43:48.157,35.40999984741211,28.899931,41.0260708,22.292,30,1603
00:1B:10:18:4C:36,2020-05-02 07:43:58.163,35.43000030517578,28.899931,41.0260708,22.292,30,1604
00:1B:10:18:4C:36,2020-05-02 07:44:08.167,35.380001068115234,28.9000147,41.0258613,18.76,30,1605
00:1B:10:18:4C:36,2020-05-02 07:44:18.170,35.41999816894531,28.9000147,41.0258613,18.76,30,1606
00:1B:10:18:33:47,2020-05-02 07:44:16.297,36.0,29.2013996,41.0123832,29.02,34,1607
00:1B:10:18:4C:36,2020-05-02 07:44:28.177,35.43000030517578,28.9000147,41.0258613,18.76,30,1608
00:1B:10:18:4C:36,2020-05-02 07:44:38.180,35.41999816894531,28.9000147,41.0258613,18.76,30,1609
00:1B:10:18:4C:36,2020-05-02 07:44:48.183,35.41999816894531,28.9000147,41.0258613,18.76,30,1610
00:1B:10:18:4C:36,2020-05-02 07:44:58.190,35.43000030517578,28.9000147,41.0258613,18.76,30,1611
00:1B:10:18:4C:36,2020-05-02 07:45:08.193,35.41999816894531,28.9000147,41.0258613,18.76,30,1612
00:1B:10:18:4C:36,2020-05-02 07:45:18.197,35.439998626708984,28.9000147,41.0258613,18.76,30,1613
00:1B:10:18:4C:36,2020-05-02 07:45:28.200,35.40999984741211,28.9000147,41.0258613,18.76,30,1614
00:1B:10:18:4C:36,2020-05-02 07:45:38.207,35.470001220703125,28.9000147,41.0258613,18.76,30,1615
00:1B:10:18:4C:36,2020-05-02 07:45:48.213,35.43000030517578,28.9000147,41.0258613,18.76,30,1616
00:1B:10:18:4C:36,2020-05-02 07:45:58.217,35.470001220703125,28.9000147,41.0258613,18.76,30,1617
00:1B:10:18:4C:36,2020-05-02 07:46:08.220,35.459999084472656,28.9000147,41.0258613,18.76,30,1618
00:1B:10:18:4C:36,2020-05-02 07:46:18.227,35.380001068115234,28.9000147,41.0258613,18.76,30,1619
00:1B:10:18:4C:36,2020-05-02 07:46:28.230,35.41999816894531,28.8999825,41.025911,20.549,30,1620
00:1B:10:18:4C:36,2020-05-02 07:46:38.233,35.439998626708984,28.8999825,41.025911,20.549,30,1621
00:1B:10:18:4C:36,2020-05-02 07:46:48.237,35.43000030517578,28.8999825,41.025911,20.549,30,1622
00:1B:10:18:4C:36,2020-05-02 07:46:58.243,35.43000030517578,28.8999825,41.025911,20.549,30,1623
00:1B:10:18:4C:36,2020-05-02 07:47:08.247,35.47999954223633,28.8999825,41.025911,20.549,30,1624
00:1B:10:18:4C:36,2020-05-02 07:47:18.250,35.439998626708984,28.8999825,41.025911,20.549,30,1625
00:1B:10:18:4C:36,2020-05-02 07:47:28.257,35.43000030517578,28.8999825,41.025911,20.549,30,1626
00:1B:10:18:4C:36,2020-05-02 07:47:38.260,35.470001220703125,28.8999825,41.025911,20.549,30,1627
00:1B:10:18:4C:36,2020-05-02 07:47:48.267,35.5,28.8999825,41.025911,20.549,30,1628
00:1B:10:18:4C:36,2020-05-02 07:47:58.273,35.43000030517578,28.8999825,41.025911,20.549,30,1629
00:1B:10:18:4C:36,2020-05-02 07:48:08.277,35.41999816894531,28.8999825,41.025911,20.549,30,1630
00:1B:10:18:4C:36,2020-05-02 07:48:18.280,35.40999984741211,28.8999825,41.025911,20.549,30,1632
00:1B:10:18:4C:36,2020-05-02 07:48:28.287,35.38999938964844,28.8999825,41.025911,20.549,30,1633
00:1B:10:18:4C:36,2020-05-02 07:48:38.290,35.43000030517578,28.8999825,41.025911,20.549,30,1634
00:1B:10:18:50:2F,2020-05-02 07:48:39.807,36.0,28.7607078,41.0479309,8.425,26,1635
00:1B:10:18:4C:36,2020-05-02 07:48:48.297,35.369998931884766,28.8999916,41.0258934,20.219,30,1636
00:1B:10:18:4C:36,2020-05-02 07:48:58.300,35.43000030517578,28.8999916,41.0258934,20.219,30,1637
00:1B:10:18:4C:36,2020-05-02 07:49:08.307,35.439998626708984,28.8999916,41.0258934,20.219,30,1638
00:1B:10:18:4C:36,2020-05-02 07:49:18.310,35.459999084472656,28.8999916,41.0258934,20.219,30,1639
00:1B:10:18:4C:36,2020-05-02 07:49:28.317,35.400001525878906,28.8999916,41.0258934,20.219,30,1640
00:1B:10:18:4C:36,2020-05-02 07:49:38.320,35.40999984741211,28.8999916,41.0258934,20.219,30,1641
00:1B:10:18:4C:36,2020-05-02 07:49:48.323,35.349998474121094,28.8999916,41.0258934,20.219,30,1642
00:1B:10:18:30:29,2020-05-02 07:49:04.883,34.0,29.0458583,41.1313532,12.082,28,1643
00:1B:10:18:4C:36,2020-05-02 07:49:58.327,35.36000061035156,28.8999916,41.0258934,20.219,30,1645
00:1B:10:18:4C:36,2020-05-02 07:50:08.330,35.36000061035156,28.8999916,41.0258934,20.219,30,1646
00:1B:10:18:4C:36,2020-05-02 07:50:18.333,35.43000030517578,28.8999916,41.0258934,20.219,30,1647
00:1B:10:18:4C:36,2020-05-02 07:50:28.337,35.43000030517578,28.8999916,41.0258934,20.219,30,1648
00:1B:10:18:4C:36,2020-05-02 07:50:38.340,35.43000030517578,28.8999916,41.0258934,20.219,30,1649
00:1B:10:18:4C:36,2020-05-02 07:50:48.343,35.439998626708984,28.8999916,41.0258934,20.219,30,1650
00:1B:10:18:4C:36,2020-05-02 07:50:58.347,35.369998931884766,28.8999916,41.0258934,20.219,30,1651
00:1B:10:18:4C:36,2020-05-02 07:51:08.350,35.43000030517578,28.8999281,41.0260809,22.292,30,1652
00:1B:10:18:4C:36,2020-05-02 07:51:18.353,35.36000061035156,28.8999281,41.0260809,22.292,30,1653
00:1B:10:18:4C:36,2020-05-02 07:51:28.357,35.400001525878906,28.8999281,41.0260809,22.292,30,1654
00:1B:10:18:4C:36,2020-05-02 07:51:38.360,35.380001068115234,28.8999281,41.0260809,22.292,30,1655
